;Q1;Q2;Q3;Q4;Q5;C1;S1;C2;S2;C3;S3;C4;S4;C5;S5;CTotal;STotal;V1;V2;V3;V4;V5;VTotal;PTotal
3743;8357;16978;179;10262;1728;20892.5;835.7;25467.0;3395.6000000000004;10079.49;53.699999999999996;52541.44;4104.8;6670.08;864.0;115650.51;9253.8;46464.92;55857.62;12333.1;73886.40000000001;11162.88;199704.92000000004;84054.41000000005
3744;25055;16289;12;5586;57;62637.5;2505.5;24433.5;3257.8;675.72;3.5999999999999996;28600.32;2234.4;220.01999999999998;28.5;116567.06000000001;8029.800000000001;139305.8;53590.81;826.8000000000001;40219.200000000004;368.21999999999997;234310.83;117743.76999999997
3745;3261;6433;1058;2908;6788;8152.5;326.1;9649.5;1286.6000000000001;59575.98;317.4;14888.960000000001;1163.2;26201.68;3394.0;118468.62000000002;6487.3;18131.16;21164.57;72896.20000000001;20937.600000000002;43850.48;176980.01;58511.389999999985
3746;4799;25617;234;7744;3943;11997.5;479.90000000000003;38425.5;5123.400000000001;13176.54;70.2;39649.28;3097.6000000000004;15219.98;1971.5;118468.8;10742.6;26682.44;84279.93000000001;16122.600000000002;55756.8;25471.78;208313.55000000002;89844.75000000001
3747;23054;18433;63;481;6593;57635.0;2305.4;27649.5;3686.6000000000004;3547.53;18.9;2462.7200000000003;192.4;25448.98;3296.5;116743.73;9499.8;128180.23999999999;60644.57;4340.700000000001;3463.2000000000003;42590.78;239219.49000000002;122475.76000000002
3748;8157;21767;487;7317;100;20392.5;815.7;32650.5;4353.400000000001;27422.97;146.1;37463.04;2926.8;386.0;50.0;118315.01000000001;8292.0;45352.92;71613.43000000001;33554.3;52682.4;646.0;203849.05000000002;85534.04000000001
3749;23466;12126;275;1178;4868;58665.0;2346.6;18189.0;2425.2000000000003;15485.25;82.5;6031.36;471.20000000000005;18790.48;2434.0;117161.09;7759.5;130470.95999999999;39894.54;18947.5;8481.6;31447.28;229241.88;112080.79000000001
3750;10227;15966;406;6800;2827;25567.5;1022.7;23949.0;3193.2000000000003;22861.86;121.8;34816.0;2720.0;10912.22;1413.5;118106.58;8471.2;56862.119999999995;52528.14;27973.4;48960.0;18262.42;204586.08000000002;86479.50000000001
3751;17740;12838;256;337;9073;44350.0;1774.0;19257.0;2567.6000000000004;14415.36;76.8;1725.44;134.8;35021.78;4536.5;114769.58;9089.7;98634.4;42237.020000000004;17638.4;2426.4;58611.58;219547.8;104778.21999999999
3752;10118;24517;395;5110;1234;25295.0;1011.8000000000001;36775.5;4903.400000000001;22242.45;118.5;26163.2;2044.0;4763.24;617.0;115239.39;8694.7;56256.079999999994;80660.93000000001;27215.500000000004;36792.0;7971.64;208896.15000000002;93656.76000000002
3753;7603;2021;1363;1423;3294;19007.5;760.3000000000001;3031.5;404.20000000000005;76750.53;408.9;7285.76;569.2;12714.84;1647.0;118790.12999999999;3789.6000000000004;42272.68;6649.09;93910.70000000001;10245.6;21279.24;174357.31000000003;55567.18000000004
3754;7083;75;463;1069;16938;17707.5;708.3000000000001;112.5;15.0;26071.530000000002;138.9;5473.28;427.6;65380.68;8469.0;114745.48999999999;9758.8;39381.479999999996;246.75;31900.700000000004;7696.8;109419.48;188645.21;73899.72
3755;7142;8440;466;5408;8831;17855.0;714.2;12660.0;1688.0;26240.460000000003;139.79999999999998;27688.96;2163.2000000000003;34087.659999999996;4415.5;118532.08000000002;9120.7;39709.52;27767.6;32107.4;38937.6;57048.26;195570.38;77038.29999999999
3756;5448;9195;352;5322;10873;13620.0;544.8000000000001;13792.5;1839.0;19821.120000000003;105.6;27248.64;2128.8;41969.78;5436.5;116452.04000000001;10054.7;30290.879999999997;30251.55;24252.800000000003;38318.4;70239.58;193353.21000000002;76901.17000000001
3757;4907;20146;401;245;13489;12267.5;490.70000000000005;30219.0;4029.2000000000003;22580.31;120.3;1254.4;98.0;52067.54;6744.5;118388.75;11482.7;27282.92;66280.34;27628.9;1764.0;87138.94;210095.1;91706.35
3758;13327;3017;247;6777;7645;33317.5;1332.7;4525.5;603.4;13908.57;74.1;34698.24;2710.8;29509.7;3822.5;115959.51;8543.5;74098.12;9925.93;17018.300000000003;48794.4;49386.7;199223.45;83263.94000000002
3759;4226;4084;25;16264;4487;10565.0;422.6;6126.0;816.8000000000001;1407.75;7.5;83271.68000000001;6505.6;17319.82;2243.5;118690.25;9996.0;23496.559999999998;13436.36;1722.5000000000002;117100.8;28986.02;184742.24;66051.98999999999
3760;7714;12461;1112;229;3887;19285.0;771.4000000000001;18691.5;2492.2000000000003;62616.72;333.59999999999997;1172.48;91.60000000000001;15003.82;1943.5;116769.51999999999;5632.3;42889.84;40996.69;76616.8;1648.8;25110.02;187262.15;70492.63
3761;9013;5046;1367;1937;237;22532.5;901.3000000000001;7569.0;1009.2;76975.77;410.09999999999997;9917.44;774.8000000000001;914.8199999999999;118.5;117909.53000000001;3213.9;50112.28;16601.34;94186.3;13946.4;1531.02;176377.33999999997;58467.809999999954
3762;2454;16022;725;6420;3958;6135.0;245.4;24033.0;3204.4;40824.75;217.5;32870.4;2568.0;15277.88;1979.0;119141.03;8214.3;13644.24;52712.38;49952.50000000001;46224.0;25568.68;188101.8;68960.76999999999
3763;9315;13163;366;4782;8194;23287.5;931.5;19744.5;2632.6000000000004;20609.46;109.8;24483.84;1912.8000000000002;31628.84;4097.0;119754.14;9683.7;51791.399999999994;43306.270000000004;25217.4;34430.4;52933.24;207678.71;87924.56999999999
3764;5443;14919;57;11384;4497;13607.5;544.3000000000001;22378.5;2983.8;3209.67;17.099999999999998;58286.08;4553.6;17358.42;2248.5;114840.17;10347.300000000001;30263.079999999998;49083.51;3927.3;81964.8;29050.62;194289.31;79449.14
3765;335;14874;170;14897;1719;837.5;33.5;22311.0;2974.8;9572.7;51.0;76272.64;5958.8;6635.34;859.5;115629.18;9877.6;1862.6;48935.46;11713.000000000002;107258.40000000001;11104.74;180874.2;65245.02000000002
3766;13072;3315;94;5939;10957;32680.0;1307.2;4972.5;663.0;5293.14;28.2;30407.68;2375.6;42294.02;5478.5;115647.34;9852.5;72680.31999999999;10906.35;6476.6;42760.8;70782.22;203606.29;87958.95000000001
3767;11091;1067;169;14048;1704;27727.5;1109.1000000000001;1600.5;213.4;9516.390000000001;50.699999999999996;71925.76;5619.200000000001;6577.44;852.0;117347.59;7844.4000000000015;61665.96;3510.43;11644.1;101145.6;11007.84;188973.93000000002;71626.34000000003
3768;19856;13862;311;2887;4172;49640.0;1985.6000000000001;20793.0;2772.4;17512.41;93.3;14781.44;1154.8;16103.92;2086.0;118830.77;8092.1;110399.35999999999;45605.98;21427.9;20786.4;26951.12;225170.75999999998;106339.98999999998
3769;9704;9272;179;5070;11815;24260.0;970.4000000000001;13908.0;1854.4;10079.49;53.699999999999996;25958.4;2028.0;45605.9;5907.5;119811.79000000001;10814.0;53954.24;30504.88;12333.1;36504.0;76324.9;209621.12;89809.32999999999
3770;646;14742;365;13635;1110;1615.0;64.60000000000001;22113.0;2948.4;20553.15;109.5;69811.2;5454.0;4284.599999999999;555.0;118376.95000000001;9131.5;3591.7599999999998;48501.18;25148.500000000004;98172.0;7170.6;182584.04;64207.09
3771;9054;13123;323;6792;4939;22635.0;905.4000000000001;19684.5;2624.6000000000004;18188.13;96.89999999999999;34775.04;2716.8;19064.54;2469.5;114347.21000000002;8813.2;50340.24;43174.67;22254.7;48902.4;31905.94;196577.95;82230.73999999999
3772;3685;8432;1267;1929;4090;9212.5;368.5;12648.0;1686.4;71344.77;380.09999999999997;9876.48;771.6;15787.4;2045.0;118869.15;5251.6;20488.6;27741.28;87296.3;13888.800000000001;26421.4;175836.37999999998;56967.22999999998
3773;2707;1467;199;10313;11746;6767.5;270.7;2200.5;293.40000000000003;11205.69;59.699999999999996;52802.56;4125.2;45339.56;5873.0;118315.81;10622.0;15050.919999999998;4826.43;13711.1;74253.6;75879.16;183721.21000000002;65405.40000000002
3774;8672;10384;696;5690;3023;21680.0;867.2;15576.0;2076.8;39191.76;208.79999999999998;29132.8;2276.0;11668.779999999999;1511.5;117249.34000000001;6940.3;48216.32;34163.36;47954.4;40968.0;19528.579999999998;190830.65999999997;73581.31999999996
3775;6867;3466;462;7698;8339;17167.5;686.7;5199.0;693.2;26015.22;138.6;39413.76;3079.2000000000003;32188.539999999997;4169.5;119984.02;8767.2;38180.52;11403.14;31831.800000000003;55425.6;53869.94;190711.0;70726.98
3776;985;1912;941;3801;9774;2462.5;98.5;2868.0;382.40000000000003;52987.71;282.3;19461.12;1520.4;37727.64;4887.0;115506.97;7170.6;5476.599999999999;6290.4800000000005;64834.90000000001;27367.2;63140.04;167109.22;51602.25
3777;14962;12795;402;5781;2529;37405.0;1496.2;19192.5;2559.0;22636.620000000003;120.6;29598.72;2312.4;9761.94;1264.5;118594.78;7752.700000000001;83188.72;42095.55;27697.800000000003;41623.200000000004;16337.34;210942.61000000002;92347.83000000002
3778;18078;9153;458;1580;5891;45195.0;1807.8000000000002;13729.5;1830.6000000000001;25789.98;137.4;8089.6;632.0;22739.26;2945.5;115543.34;7353.300000000001;100513.68;30113.37;31556.200000000004;11376.0;38055.86;211615.11;96071.76999999999
3779;1023;2330;1210;6422;2820;2557.5;102.30000000000001;3495.0;466.0;68135.1;363.0;32880.64;2568.8;10885.199999999999;1410.0;117953.44;4910.1;5687.879999999999;7665.7;83369.0;46238.4;18217.2;161178.18000000002;43224.74000000002
3780;10494;16842;496;1609;8107;26235.0;1049.4;25263.0;3368.4;27929.760000000002;148.79999999999998;8238.08;643.6;31293.02;4053.5;118958.86000000002;9263.7;58346.64;55410.18;34174.4;11584.800000000001;52371.22;211887.24;92928.37999999998
3781;19129;19760;378;1249;3345;47822.5;1912.9;29640.0;3952.0;21285.18;113.39999999999999;6394.88;499.6;12911.699999999999;1672.5;118054.26;8150.4;106357.23999999999;65010.4;26044.2;8992.800000000001;21608.7;228013.34;109959.08
3782;7346;12841;475;9635;1541;18365.0;734.6;19261.5;2568.2000000000003;26747.25;142.5;49331.200000000004;3854.0;5948.26;770.5;119653.21;8069.8;40843.759999999995;42246.89;32727.500000000004;69372.0;9954.86;195145.01;75491.8
3783;16874;8516;428;6778;1159;42185.0;1687.4;12774.0;1703.2;24100.68;128.4;34703.36;2711.2000000000003;4473.74;579.5;118236.78;6809.700000000001;93819.43999999999;28017.64;29489.2;48801.6;7487.14;207615.02000000002;89378.24000000002
3784;19911;14694;376;2394;2537;49777.5;1991.1000000000001;22041.0;2938.8;21172.56;112.8;12257.28;957.6;9792.82;1268.5;115041.16;7268.800000000001;110705.15999999999;48343.26;25906.4;17236.8;16389.02;218580.63999999996;103539.47999999995
3785;256;6752;464;4492;15548;640.0;25.6;10128.0;1350.4;26127.84;139.2;22999.04;1796.8000000000002;60015.28;7774.0;119910.16;11086.0;1423.36;22214.08;31969.600000000002;32342.4;100440.08;188389.52000000002;68479.36000000002
3786;13699;11879;224;4303;8146;34247.5;1369.9;17818.5;2375.8;12613.44;67.2;22031.36;1721.2;31443.559999999998;4073.0;118154.36;9607.1;76166.43999999999;39081.91;15433.600000000002;30981.600000000002;52623.159999999996;214286.71;96132.34999999999
3787;9288;10076;764;3801;3933;23220.0;928.8000000000001;15114.0;2015.2;43020.840000000004;229.2;19461.12;1520.4;15181.38;1966.5;115997.34;6660.1;51641.28;33150.04;52639.600000000006;27367.2;25407.18;190205.30000000002;74207.96000000002
3788;14481;7941;135;3237;12292;36202.5;1448.1000000000001;11911.5;1588.2;7601.85;40.5;16573.44;1294.8000000000002;47447.119999999995;6146.0;119736.40999999999;10517.6;80514.36;26125.89;9301.5;23306.4;79406.31999999999;218654.46999999997;98918.05999999998
3789;11736;24394;143;6858;2731;29340.0;1173.6000000000001;36591.0;4878.8;8052.33;42.9;35112.96;2743.2000000000003;10541.66;1365.5;119637.95000000001;10204.0;65252.159999999996;80256.26;9852.7;49377.6;17642.26;222380.98;102743.03
3790;14457;12513;122;3420;10269;36142.5;1445.7;18769.5;2502.6000000000004;6869.820000000001;36.6;17510.4;1368.0;39638.34;5134.5;118930.56;10487.4;80380.92;41167.770000000004;8405.800000000001;24624.0;66337.74;220916.22999999998;101985.66999999998
3791;4781;24619;603;5771;1391;11952.5;478.1;36928.5;4923.8;33954.93;180.9;29547.52;2308.4;5369.26;695.5;117752.70999999999;8586.7;26582.359999999997;80996.51;41546.700000000004;41551.200000000004;8985.86;199662.63;81909.92000000001
3792;6546;18067;826;3035;3610;16365.0;654.6;27100.5;3613.4;46512.060000000005;247.79999999999998;15539.2;1214.0;13934.6;1805.0;119451.36;7534.8;36395.759999999995;59440.43;56911.4;21852.0;23320.6;197920.19;78468.83
3793;1226;9894;225;15212;2035;3065.0;122.60000000000001;14841.0;1978.8000000000002;12669.75;67.5;77885.44;6084.8;7855.099999999999;1017.5;116316.29000000001;9271.2;6816.5599999999995;32551.260000000002;15502.500000000002;109526.40000000001;13146.1;177542.82;61226.53
3794;18058;854;1151;1154;152;45145.0;1805.8000000000002;1281.0;170.8;64812.810000000005;345.3;5908.4800000000005;461.6;586.72;76.0;117734.01;2859.5;100402.48;2809.66;79303.90000000001;8308.800000000001;981.92;191806.76;74072.75000000001
3795;1660;2360;1118;582;10833;4150.0;166.0;3540.0;472.0;62954.58;335.4;2979.84;232.8;41815.38;5416.5;115439.79999999999;6622.7;9229.599999999999;7764.4;77030.20000000001;4190.400000000001;69981.18;168195.78;52755.98000000001
3796;12069;11258;394;8204;1556;30172.5;1206.9;16887.0;2251.6;22186.14;118.19999999999999;42004.48;3281.6000000000004;6006.16;778.0;117256.28;7636.3;67103.64;37038.82;27146.600000000002;59068.8;10051.76;200409.62;83153.34
3797;19943;13638;434;2813;2762;49857.5;1994.3000000000002;20457.0;2727.6000000000004;24438.54;130.2;14402.56;1125.2;10661.32;1381.0;119816.92000000001;7358.3;110883.07999999999;44869.020000000004;29902.600000000002;20253.600000000002;17842.52;223750.81999999998;103933.89999999997
3798;13897;3776;344;9964;1428;34742.5;1389.7;5664.0;755.2;19370.64;103.2;51015.68;3985.6000000000004;5512.08;714.0;116304.90000000001;6947.700000000001;77267.31999999999;12423.04;23701.600000000002;71740.8;9224.88;194357.64;78052.74
3799;1741;2873;275;8485;12714;4352.5;174.10000000000002;4309.5;574.6;15485.25;82.5;43443.200000000004;3394.0;49076.04;6357.0;116666.49000000002;10582.2;9679.96;9452.17;18947.5;61092.0;82132.44;181304.07;64637.57999999999
3800;14402;3730;316;6204;7271;36005.0;1440.2;5595.0;746.0;17793.96;94.8;31764.48;2481.6000000000004;28066.059999999998;3635.5;119224.5;8398.1;80075.12;12271.7;21772.4;44668.8;46970.659999999996;205758.68000000002;86534.18000000002
3801;7445;19761;418;6166;3552;18612.5;744.5;29641.5;3952.2000000000003;23537.58;125.39999999999999;31569.920000000002;2466.4;13710.72;1776.0;117072.22;9064.5;41394.2;65013.69;28800.2;44395.200000000004;22945.92;202549.21000000002;85476.99000000002
3802;8008;14156;921;3563;1220;20020.0;800.8000000000001;21234.0;2831.2000000000003;51861.51;276.3;18242.56;1425.2;4709.2;610.0;116067.27;5943.500000000001;44524.479999999996;46573.24;63456.90000000001;25653.600000000002;7881.2;188089.42;72022.15000000001
3803;12609;3140;674;7847;1432;31522.5;1260.9;4710.0;628.0;37952.94;202.2;40176.64;3138.8;5527.5199999999995;716.0;119889.6;5945.9;70106.04;10330.6;46438.600000000006;56498.4;9250.72;192624.36000000002;72734.76000000001
3804;4093;16787;426;9697;2733;10232.5;409.3;25180.5;3357.4;23988.06;127.8;49648.64;3878.8;10549.38;1366.5;119599.08;9139.800000000001;22757.079999999998;55229.23;29351.4;69818.40000000001;17655.18;194811.28999999998;75212.20999999998
3805;10698;18167;393;95;11141;26745.0;1069.8;27250.5;3633.4;22129.83;117.89999999999999;486.40000000000003;38.0;43004.26;5570.5;119615.98999999999;10429.599999999999;59480.88;59769.43;27077.7;684.0;71970.86;218982.87;99366.88
3806;5878;4598;584;5450;9222;14695.0;587.8000000000001;6897.0;919.6;32885.04;175.2;27904.0;2180.0;35596.92;4611.0;117977.96;8473.6;32681.679999999997;15127.42;40237.600000000006;39240.0;59574.12;186860.82;68882.86
3807;6185;4771;771;9219;992;15462.5;618.5;7156.5;954.2;43415.01;231.29999999999998;47201.28;3687.6000000000004;3829.12;496.0;117064.41;5987.6;34388.6;15696.59;53121.9;66376.8;6408.32;175992.21000000002;58927.80000000002
3808;6230;8382;809;2348;7894;15575.0;623.0;12573.0;1676.4;45554.79;242.7;12021.76;939.2;30470.84;3947.0;116195.39;7428.3;34638.799999999996;27576.78;55740.100000000006;16905.600000000002;50995.24;185856.52;69661.12999999999
3809;3475;10250;531;10861;2726;8687.5;347.5;15375.0;2050.0;29900.61;159.29999999999998;55608.32;4344.400000000001;10522.359999999999;1363.0;120093.79;8264.2;19321.0;33722.5;36585.9;78199.2;17609.96;185438.55999999997;65344.769999999975
3810;9437;7007;827;1770;6611;23592.5;943.7;10510.5;1401.4;46568.37;248.1;9062.4;708.0;25518.46;3305.5;115252.22999999998;6606.700000000001;52469.719999999994;23053.03;56980.3;12744.0;42707.06;187954.11;72701.88
3811;15421;3461;472;4790;5476;38552.5;1542.1000000000001;5191.5;692.2;26578.32;141.6;24524.8;1916.0;21137.36;2738.0;115984.48000000001;7029.9;85740.76;11386.69;32520.800000000003;34488.0;35374.96;199511.21;83526.72999999998
3812;2752;10832;304;9545;6488;6880.0;275.2;16248.0;2166.4;17118.24;91.2;48870.4;3818.0;25043.68;3244.0;114160.32;9594.8;15301.119999999999;35637.28;20945.600000000002;68724.0;41912.48;182520.48;68360.16
3813;3832;7111;1507;907;2350;9580.0;383.20000000000005;10666.5;1422.2;84859.17;452.09999999999997;4643.84;362.8;9071.0;1175.0;118820.51;3795.3;21305.92;23395.19;103832.3;6530.400000000001;15181.0;170244.81;51424.3
3814;11404;721;890;3235;4880;28510.0;1140.4;1081.5;144.20000000000002;50115.9;267.0;16563.2;1294.0;18836.8;2440.0;115107.4;5285.6;63406.24;2372.09;61321.00000000001;23292.0;31524.8;181916.13;66808.73000000001
3815;6064;22901;466;7826;952;15160.0;606.4;34351.5;4580.2;26240.460000000003;139.79999999999998;40069.12;3130.4;3674.72;476.0;119495.80000000002;8932.8;33715.84;75344.29;32107.4;56347.200000000004;6149.92;203664.65000000002;84168.85
3816;8643;25040;403;6951;581;21607.5;864.3000000000001;37560.0;5008.0;22692.93;120.89999999999999;35589.12;2780.4;2242.66;290.5;119692.20999999999;9064.1;48055.079999999994;82381.6;27766.7;50047.200000000004;3753.2599999999998;212003.84000000003;92311.63000000003
3817;7264;10463;276;1139;15694;18160.0;726.4000000000001;15694.5;2092.6;15541.560000000001;82.8;5831.68;455.6;60578.84;7847.0;115806.57999999999;11204.4;40387.84;34423.27;19016.4;8200.800000000001;101383.24;203411.55;87604.97
3818;5504;15824;56;13280;1820;13760.0;550.4;23736.0;3164.8;3153.36;16.8;67993.6;5312.0;7025.2;910.0;115668.16;9954.0;30602.239999999998;52060.96;3858.4000000000005;95616.0;11757.2;193894.8;78226.63999999998
3819;18313;2110;126;160;16162;45782.5;1831.3000000000002;3165.0;422.0;7095.06;37.8;819.2;64.0;62385.32;8081.0;119247.07999999999;10436.1;101820.28;6941.9;8681.400000000001;1152.0;104406.52;223002.09999999998;103755.01999999999
3820;1165;4164;404;10057;9193;2912.5;116.5;6246.0;832.8000000000001;22749.24;121.19999999999999;51491.840000000004;4022.8;35484.979999999996;4596.5;118884.56;9689.8;6477.4;13699.56;27835.600000000002;72410.40000000001;59386.78;179809.74;60925.17999999999
3821;11373;9762;322;8968;3154;28432.5;1137.3;14643.0;1952.4;18131.82;96.6;45916.16;3587.2000000000003;12174.44;1577.0;119297.92000000001;8350.5;63233.88;32116.98;22185.800000000003;64569.6;20374.84;202481.1;83183.18
3822;14253;16670;69;1281;11864;35632.5;1425.3000000000002;25005.0;3334.0;3885.3900000000003;20.7;6558.72;512.4;45795.04;5932.0;116876.65;11224.4;79246.68;54844.3;4754.1;9223.2;76641.44;224709.72;107833.07
3823;14549;6662;678;1075;6386;36372.5;1454.9;9993.0;1332.4;38178.18;203.4;5504.0;430.0;24649.96;3193.0;114697.63999999998;6613.700000000001;80892.43999999999;21917.98;46714.200000000004;7740.0;41253.56;198518.18;83820.54000000001
3824;5378;18512;779;5196;1789;13445.0;537.8000000000001;27768.0;3702.4;43865.490000000005;233.7;26603.52;2078.4;6905.54;894.5;118587.55;7446.799999999999;29901.679999999997;60904.48;53673.100000000006;37411.200000000004;11556.94;193447.40000000002;74859.85000000002
3825;19941;18265;158;1913;5297;49852.5;1994.1000000000001;27397.5;3653.0;8896.98;47.4;9794.56;765.2;20446.42;2648.5;116387.95999999999;9108.2;110871.95999999999;60091.85;10886.2;13773.6;34218.62;229842.23;113454.27000000002
3826;3150;6819;481;9897;5215;7875.0;315.0;10228.5;1363.8000000000002;27085.11;144.29999999999998;50672.64;3958.8;20129.899999999998;2607.5;115991.15;8389.400000000001;17514.0;22434.510000000002;33140.9;71258.40000000001;33688.9;178036.71;62045.56
3827;10594;6604;19;11484;5318;26485.0;1059.4;9906.0;1320.8000000000002;1069.89;5.7;58798.08;4593.6;20527.48;2659.0;116786.45;9638.5;58902.64;21727.16;1309.1000000000001;82684.8;34354.28;198977.98;82191.53000000001
3828;4066;10509;286;6401;11383;10165.0;406.6;15763.5;2101.8;16104.66;85.8;32773.12;2560.4;43938.38;5691.5;118744.66;10846.1;22606.96;34574.61;19705.4;46087.200000000004;73534.18;196508.35;77763.69
3829;633;15657;628;9592;2645;1582.5;63.300000000000004;23485.5;3131.4;35362.68;188.4;49111.04;3836.8;10209.699999999999;1322.5;119751.42;8542.400000000001;3519.4799999999996;51511.53;43269.200000000004;69062.40000000001;17086.7;184449.31;64697.89
3830;6625;3433;195;14627;2577;16562.5;662.5;5149.5;686.6;10980.45;58.5;74890.24;5850.8;9947.22;1288.5;117529.91;8546.9;36835.0;11294.57;13435.500000000002;105314.40000000001;16647.42;183526.89;65996.98000000001
3831;4403;8822;1436;740;2030;11007.5;440.3;13233.0;1764.4;80861.16;430.8;3788.8;296.0;7835.8;1015.0;116726.26000000001;3946.5000000000005;24480.679999999997;29024.38;98940.40000000001;5328.0;13113.8;170887.26;54161.0
3832;2423;10136;627;4759;8757;6057.5;242.3;15204.0;2027.2;35306.37;188.1;24366.08;1903.6000000000001;33802.02;4378.5;114735.97;8739.7;13471.88;33347.44;43200.3;34264.8;56570.22;180854.64;66118.67000000001
3833;13369;13421;124;7679;4061;33422.5;1336.9;20131.5;2684.2000000000003;6982.4400000000005;37.199999999999996;39316.48;3071.6000000000004;15675.46;2030.5;115528.38;9160.400000000001;74331.64;44155.090000000004;8543.6;55288.8;26234.06;208553.19;93024.81
3834;13959;396;1202;356;2676;34897.5;1395.9;594.0;79.2;67684.62000000001;360.59999999999997;1822.72;142.4;10329.359999999999;1338.0;115328.20000000001;3316.1000000000004;77612.04;1302.84;82817.8;2563.2000000000003;17286.96;181582.84;66254.63999999998
3835;2404;8568;1275;4156;1619;6010.0;240.4;12852.0;1713.6000000000001;71795.25;382.5;21278.72;1662.4;6249.34;809.5;118185.31;4808.4;13366.24;28188.72;87847.5;29923.2;10458.74;169784.4;51599.09
3836;8350;1681;1484;1037;1121;20875.0;835.0;2521.5;336.20000000000005;83564.04000000001;445.2;5309.4400000000005;414.8;4327.0599999999995;560.5;116597.04000000001;2591.7;46426.0;5530.49;102247.6;7466.400000000001;7241.66;168912.15;52315.109999999986
3837;9118;7191;152;7532;9681;22795.0;911.8000000000001;10786.5;1438.2;8559.12;45.6;38563.840000000004;3012.8;37368.659999999996;4840.5;118073.12;10248.9;50696.079999999994;23658.39;10472.800000000001;54230.4;62539.26;201596.93000000002;83523.81000000003
3838;14481;960;135;9736;6137;36202.5;1448.1000000000001;1440.0;192.0;7601.85;40.5;49848.32;3894.4;23688.82;3068.5;118781.48999999999;8643.5;80514.36;3158.4;9301.5;70099.2;39645.02;202718.47999999998;83936.98999999999
3839;10883;7848;1058;2464;1043;27207.5;1088.3;11772.0;1569.6000000000001;59575.98;317.4;12615.68;985.6;4025.98;521.5;115197.14;4482.4;60509.479999999996;25819.920000000002;72896.20000000001;17740.8;6737.78;183704.18;68507.04
3840;219;9606;1273;1954;5923;547.5;21.900000000000002;14409.0;1921.2;71682.63;381.9;10004.48;781.6;22862.78;2961.5;119506.39;6068.1;1217.6399999999999;31603.74;87709.70000000001;14068.800000000001;38262.58;172862.46000000002;53356.07000000002
3841;15482;6560;510;5031;3336;38705.0;1548.2;9840.0;1312.0;28718.100000000002;153.0;25758.72;2012.4;12876.96;1668.0;115898.78;6693.6;86079.92;21582.4;35139.0;36223.200000000004;21550.56;200575.08000000002;84676.30000000002
3842;7440;5944;635;10442;188;18600.0;744.0;8916.0;1188.8;35756.85;190.5;53463.04;4176.8;725.68;94.0;117461.56999999999;6394.1;41366.399999999994;19555.76;43751.5;75182.40000000001;1214.48;181070.54;63608.970000000016
3843;4138;12371;311;11833;1906;10345.0;413.8;18556.5;2474.2000000000003;17512.41;93.3;60584.96;4733.2;7357.16;953.0;114356.03;8667.5;23007.28;40700.590000000004;21427.9;85197.6;12312.76;182646.13;68290.1
3844;3023;5228;386;7690;10294;7557.5;302.3;7842.0;1045.6000000000001;21735.66;115.8;39372.8;3076.0;39734.84;5147.0;116242.8;9686.7;16807.879999999997;17200.12;26595.4;55368.0;66499.24;182470.64;66227.84000000001
3845;3295;9224;587;6081;8573;8237.5;329.5;13836.0;1844.8000000000002;33053.97;176.1;31134.72;2432.4;33091.78;4286.5;119353.97;9069.3;18320.199999999997;30346.96;40444.3;43783.200000000004;55381.58;188276.24;68922.26999999999
3846;4924;12610;134;15160;52;12310.0;492.40000000000003;18915.0;2522.0;7545.54;40.199999999999996;77619.2;6064.0;200.72;26.0;116590.45999999999;9144.6;27377.44;41486.9;9232.6;109152.0;335.92;187584.86000000002;70994.40000000002
3847;16574;15419;216;5063;4412;41435.0;1657.4;23128.5;3083.8;12162.960000000001;64.8;25922.56;2025.2;17030.32;2206.0;119679.34;9037.2;92151.43999999999;50728.51;14882.400000000001;36453.6;28501.52;222717.46999999997;103038.12999999998
3848;12074;19399;249;4822;5472;30185.0;1207.4;29098.5;3879.8;14021.19;74.7;24688.64;1928.8000000000002;21121.92;2736.0;119115.25;9826.7;67131.44;63822.71;17156.100000000002;34718.4;35349.12;218177.77;99062.51999999999
3849;12158;16992;565;4390;1115;30395.0;1215.8;25488.0;3398.4;31815.15;169.5;22476.8;1756.0;4303.9;557.5;114478.84999999999;7097.2;67598.48;55903.68;38928.5;31608.0;7202.9;201241.56;86762.71
3850;1357;270;1507;4392;1773;3392.5;135.70000000000002;405.0;54.0;84859.17;452.09999999999997;22487.04;1756.8000000000002;6843.78;886.5;117987.48999999999;3285.1000000000004;7544.919999999999;888.3;103832.3;31622.4;11453.58;155341.5;37354.01000000001
3851;5124;1202;249;10355;8721;12810.0;512.4;1803.0;240.4;14021.19;74.7;53017.6;4142.0;33663.06;4360.5;115314.85;9330.0;28489.44;3954.58;17156.100000000002;74556.0;56337.659999999996;180493.78;65178.92999999999
3852;18672;3273;615;5421;161;46680.0;1867.2;4909.5;654.6;34630.65;184.5;27755.52;2168.4;621.46;80.5;114597.13;4955.200000000001;103816.31999999999;10768.17;42373.5;39031.200000000004;1040.06;197029.25;82432.12
3853;3592;23182;508;5252;5215;8980.0;359.20000000000005;34773.0;4636.400000000001;28605.48;152.4;26890.24;2100.8;20129.899999999998;2607.5;119378.62;9856.3;19971.519999999997;76268.78;35001.200000000004;37814.4;33688.9;202744.8;83366.18
