;Q1;Q2;Q3;Q4;Q5;C1;S1;C2;S2;C3;S3;C4;S4;C5;S5;CTotal;STotal;V1;V2;V3;V4;V5;VTotal;PTotal
1031;14198;1840;149;3049;14908;35495.0;1419.8000000000002;2760.0;368.0;8390.19;44.699999999999996;15610.880000000001;1219.6000000000001;57544.88;7454.0;119800.95000000001;10506.1;78940.87999999999;6053.6;10266.1;21952.8;96305.68;213519.06;93718.10999999999
1032;1671;4927;1391;476;6154;4177.5;167.10000000000002;7390.5;985.4000000000001;78327.21;417.3;2437.12;190.4;23754.44;3077.0;116086.77;4837.2;9290.76;16209.83;95839.90000000001;3427.2000000000003;39754.84;164522.53;48435.759999999995
1033;3104;7664;242;14517;2471;7760.0;310.40000000000003;11496.0;1532.8000000000002;13627.02;72.6;74327.04000000001;5806.8;9538.06;1235.5;116748.12000000001;8958.1;17258.239999999998;25214.56;16673.800000000003;104522.40000000001;15962.66;179631.66;62883.53999999999
1034;7043;1098;979;3692;6245;17607.5;704.3000000000001;1647.0;219.60000000000002;55127.490000000005;293.7;18903.04;1476.8000000000002;24105.7;3122.5;117390.73;5816.900000000001;39159.079999999994;3612.42;67453.1;26582.4;40342.7;177149.7;59758.970000000016
1035;14786;704;151;6327;9213;36965.0;1478.6000000000001;1056.0;140.8;8502.81;45.3;32394.24;2530.8;35562.18;4606.5;114480.23000000001;8802.0;82210.15999999999;2316.16;10403.900000000001;45554.4;59515.98;200000.6;85520.37
1036;12471;15886;418;7240;958;31177.5;1247.1000000000001;23829.0;3177.2000000000003;23537.58;125.39999999999999;37068.8;2896.0;3697.8799999999997;479.0;119310.76000000001;7924.7;69338.76;52264.94;28800.2;52128.0;6188.68;208720.58;89409.81999999998
1037;496;13293;900;2175;9572;1240.0;49.6;19939.5;2658.6000000000004;50679.0;270.0;11136.0;870.0;36947.92;4786.0;119942.42;8634.2;2757.7599999999998;43733.97;62010.00000000001;15660.0;61835.12;185996.85;66054.43000000001
1038;19237;4253;33;1320;14301;48092.5;1923.7;6379.5;850.6;1858.23;9.9;6758.400000000001;528.0;55201.86;7150.5;118290.49;10462.7;106957.71999999999;13992.37;2273.7000000000003;9504.0;92384.46;225112.25;106821.76
1039;3434;14341;582;10754;539;8585.0;343.40000000000003;21511.5;2868.2000000000003;32772.42;174.6;55060.48;4301.6;2080.54;269.5;120009.93999999999;7957.300000000001;19093.039999999997;47181.89;40099.8;77428.8;3481.94;187285.47;67275.53000000001
1040;9811;445;52;9634;10423;24527.5;981.1;667.5;89.0;2928.12;15.6;49326.08;3853.6000000000004;40232.78;5211.5;117681.98;10150.8;54549.159999999996;1464.05;3582.8;69364.8;67332.58;196293.39;78611.41000000002
1041;7882;4068;634;509;14448;19705.0;788.2;6102.0;813.6;35700.54;190.2;2606.08;203.60000000000002;55769.28;7224.0;119882.9;9219.6;43823.92;13383.72;43682.600000000006;3664.8;93334.08;197889.12;78006.22
1042;18315;10402;403;206;7743;45787.5;1831.5;15603.0;2080.4;22692.93;120.89999999999999;1054.72;82.4;29887.98;3871.5;115026.12999999999;7986.7;101831.4;34222.58;27766.7;1483.2;50019.78;215323.66;100297.53000000001
1043;13217;15430;147;6856;5104;33042.5;1321.7;23145.0;3086.0;8277.57;44.1;35102.72;2742.4;19701.44;2552.0;119269.23000000001;9746.2;73486.51999999999;50764.7;10128.300000000001;49363.200000000004;32971.84;216714.56;97445.32999999999
1044;6783;3817;636;2171;12265;16957.5;678.3000000000001;5725.5;763.4000000000001;35813.16;190.79999999999998;11115.52;868.4000000000001;47342.9;6132.5;116954.58000000002;8633.400000000001;37713.479999999996;12557.93;43820.4;15631.2;79231.9;188954.90999999997;72000.32999999996
1045;7296;7767;300;7127;9122;18240.0;729.6;11650.5;1553.4;16893.0;90.0;36490.24;2850.8;35210.92;4561.0;118484.65999999999;9784.8;40565.759999999995;25553.43;20670.0;51314.4;58928.12;197031.71;78547.05
1046;7068;13991;426;605;12826;17670.0;706.8000000000001;20986.5;2798.2000000000003;23988.06;127.8;3097.6;242.0;49508.36;6413.0;115250.52;10287.800000000001;39298.079999999994;46030.39;29351.4;4356.0;82855.96;201891.83000000002;86641.31000000001
1047;4262;18310;1117;3635;66;10655.0;426.20000000000005;27465.0;3662.0;62898.270000000004;335.09999999999997;18611.2;1454.0;254.76;33.0;119884.23;5910.3;23696.719999999998;60239.9;76961.3;26172.0;426.36;187496.27999999997;67612.04999999997
1048;11004;1707;584;3728;8785;27510.0;1100.4;2560.5;341.40000000000003;32885.04;175.2;19087.36;1491.2;33910.1;4392.5;115953.0;7500.700000000001;61182.24;5616.03;40237.600000000006;26841.600000000002;56751.1;190628.57;74675.57
1049;18934;17669;378;2507;2115;47335.0;1893.4;26503.5;3533.8;21285.18;113.39999999999999;12835.84;1002.8000000000001;8163.9;1057.5;116123.41999999998;7600.900000000001;105273.04;58131.01;26044.2;18050.4;13662.9;221161.55;105038.13
1050;11692;471;1030;4158;2295;29230.0;1169.2;706.5;94.2;57999.3;309.0;21288.96;1663.2;8858.699999999999;1147.5;118083.46;4383.1;65007.52;1549.59;70967.0;29937.600000000002;14825.7;182287.41;64203.95
1051;6282;10115;481;8332;4505;15705.0;628.2;15172.5;2023.0;27085.11;144.29999999999998;42659.840000000004;3332.8;17389.3;2252.5;118011.75000000001;8380.8;34927.92;33278.35;33140.9;59990.4;29102.3;190439.86999999997;72428.11999999995
1052;5916;5029;482;6903;8464;14790.0;591.6;7543.5;1005.8000000000001;27141.420000000002;144.6;35343.36;2761.2000000000003;32671.039999999997;4232.0;117489.31999999999;8735.2;32892.96;16545.41;33209.8;49701.6;54677.44;187027.21;69537.89
1053;16188;10277;688;3756;1432;40470.0;1618.8000000000002;15415.5;2055.4;38741.28;206.4;19230.72;1502.4;5527.5199999999995;716.0;119385.02;6099.0;90005.28;33811.33;47403.200000000004;27043.2;9250.72;207513.73;88128.71
1054;4019;20641;50;7651;8350;10047.5;401.90000000000003;30961.5;4128.2;2815.5;15.0;39173.12;3060.4;32231.0;4175.0;115228.62;11780.5;22345.64;67908.89;3445.0000000000005;55087.200000000004;53941.0;202727.73;87499.11000000002
1055;3884;17887;742;4273;5051;9710.0;388.40000000000003;26830.5;3577.4;41782.020000000004;222.6;21877.760000000002;1709.2;19496.86;2525.5;119697.14;8423.1;21595.039999999997;58848.23;51123.8;30765.600000000002;32629.46;194962.13;75264.99
1056;867;14543;720;7716;3752;2167.5;86.7;21814.5;2908.6000000000004;40543.200000000004;216.0;39505.92;3086.4;14482.72;1876.0;118513.84;8173.700000000001;4820.5199999999995;47846.47;49608.00000000001;55555.200000000004;24237.92;182068.11;63554.26999999999
1057;744;9136;186;11683;8121;1860.0;74.4;13704.0;1827.2;10473.66;55.8;59816.96;4673.2;31347.059999999998;4060.5;117201.68;10691.1;4136.639999999999;30057.44;12815.400000000001;84117.6;52461.659999999996;183588.74000000002;66387.06000000003
1058;4431;14864;442;2634;11719;11077.5;443.1;22296.0;2972.8;24889.02;132.6;13486.08;1053.6000000000001;45235.34;5859.5;116983.94;10461.6;24636.359999999997;48902.56;30453.800000000003;18964.8;75704.74;198662.26;81678.32
1059;14444;15675;54;4011;8204;36110.0;1444.4;23512.5;3135.0;3040.7400000000002;16.2;20536.32;1604.4;31667.44;4102.0;114867.0;10302.0;80308.64;51570.75;3720.6000000000004;28879.2;52997.84;217477.03000000003;102610.03000000003
1060;9383;2251;794;422;11246;23457.5;938.3000000000001;3376.5;450.20000000000005;44710.14;238.2;2160.64;168.8;43409.56;5623.0;117114.34;7418.5;52169.479999999996;7405.79;54706.600000000006;3038.4;72649.16;189969.43;72855.09
1061;815;7122;72;8483;14280;2037.5;81.5;10683.0;1424.4;4054.32;21.599999999999998;43432.96;3393.2000000000003;55120.799999999996;7140.0;115328.57999999999;12060.7;4531.4;23431.38;4960.8;61077.6;92248.8;186249.97999999998;70921.4
1062;16213;8042;87;5197;9181;40532.5;1621.3000000000002;12063.0;1608.4;4898.97;26.099999999999998;26608.64;2078.8;35438.659999999996;4590.5;119541.76999999999;9925.1;90144.28;26458.18;5994.3;37418.4;59309.26;219324.42;99782.65000000002
1063;1602;13868;428;11717;1839;4005.0;160.20000000000002;20802.0;2773.6000000000004;24100.68;128.4;59991.04;4686.8;7098.54;919.5;115997.26;8668.5;8907.119999999999;45625.72;29489.2;84362.40000000001;11879.94;180264.38;64267.12000000001
1064;3618;4895;772;5756;7921;9045.0;361.8;7342.5;979.0;43471.32;231.6;29470.72;2302.4;30575.059999999998;3960.5;119904.6;7835.3;20116.079999999998;16104.55;53190.8;41443.200000000004;51169.659999999996;182024.29;62119.69
1065;2116;1889;523;6609;11409;5290.0;211.60000000000002;2833.5;377.8;29450.13;156.9;33838.08;2643.6000000000004;44038.74;5704.5;115450.45000000001;9094.400000000001;11764.96;6214.81;36034.700000000004;47584.8;73702.14;175301.41;59850.95999999999
1066;6964;12638;736;2812;5766;17410.0;696.4000000000001;18957.0;2527.6000000000004;41444.16;220.79999999999998;14397.44;1124.8;22256.76;2883.0;114465.36;7452.6;38719.84;41579.020000000004;50710.4;20246.4;37248.36;188504.02000000002;74038.66000000002
1067;6293;15509;392;8976;2176;15732.5;629.3000000000001;23263.5;3101.8;22073.52;117.6;45957.12;3590.4;8399.36;1088.0;115426.00000000001;8527.1;34989.079999999994;51024.61;27008.800000000003;64627.200000000004;14056.96;191706.65;76280.64999999998
1068;14989;1816;367;8592;3467;37472.5;1498.9;2724.0;363.20000000000005;20665.77;110.1;43991.04;3436.8;13382.619999999999;1733.5;118235.93;7142.5;83338.84;5974.64;25286.300000000003;61862.4;22396.82;198859.0;80623.07
1069;8754;15603;111;7762;7040;21885.0;875.4000000000001;23404.5;3120.6000000000004;6250.41;33.3;39741.44;3104.8;27174.399999999998;3520.0;118455.75;10654.1;48672.24;51333.87;7647.900000000001;55886.4;45478.4;209018.81;90563.06
1070;9243;17631;113;6281;7507;23107.5;924.3000000000001;26446.5;3526.2000000000003;6363.030000000001;33.9;32158.72;2512.4;28977.02;3753.5;117052.77;10750.3;51391.079999999994;58005.99;7785.700000000001;45223.200000000004;48495.22;210901.19;93848.42
1071;30066;18889;36;1576;346;75165.0;3006.6000000000004;28333.5;3777.8;2027.16;10.799999999999999;8069.12;630.4000000000001;1335.56;173.0;114930.34;7598.6;167166.96;62144.81;2480.4;11347.2;2235.16;245374.53;130444.19
1072;6812;16680;628;8121;15;17030.0;681.2;25020.0;3336.0;35362.68;188.4;41579.520000000004;3248.4;57.9;7.5;119050.09999999999;7461.5;37874.719999999994;54877.2;43269.200000000004;58471.200000000004;96.9;194589.22;75539.12000000001
1073;4076;8851;150;11690;6081;10190.0;407.6;13276.5;1770.2;8446.5;45.0;59852.8;4676.0;23472.66;3040.5;115238.46;9939.3;22662.559999999998;29119.79;10335.0;84168.0;39283.26;185568.61000000002;70330.15000000001
1074;26381;309;516;1215;3566;65952.5;2638.1000000000004;463.5;61.800000000000004;29055.960000000003;154.79999999999998;6220.8;486.0;13764.76;1783.0;115457.52;5123.700000000001;146678.36;1016.61;35552.4;8748.0;23036.36;215031.72999999998;99574.20999999998
1075;3464;6265;528;8984;5653;8660.0;346.40000000000003;9397.5;1253.0;29731.68;158.4;45998.08;3593.6000000000004;21820.579999999998;2826.5;115607.84000000001;8177.900000000001;19259.84;20611.85;36379.200000000004;64684.8;36518.38;177454.07;61846.229999999996
1076;14785;10136;467;939;9103;36962.5;1478.5;15204.0;2027.2;26296.77;140.1;4807.68;375.6;35137.58;4551.5;118408.53000000001;8572.9;82204.59999999999;33347.44;32176.300000000003;6760.8;58805.38;213294.52;94885.98999999998
1077;17376;19392;540;490;3186;43440.0;1737.6000000000001;29088.0;3878.4;30407.4;162.0;2508.8;196.0;12297.96;1593.0;117742.16;7567.0;96610.56;63799.68;37206.0;3528.0;20581.56;221725.8;103983.63999999998
1078;9979;7490;199;2242;15707;24947.5;997.9000000000001;11235.0;1498.0;11205.69;59.699999999999996;11479.04;896.8000000000001;60629.02;7853.5;119496.25;11305.9;55483.24;24642.1;13711.1;16142.4;101467.22;211446.06;91949.81
1079;17751;5303;775;856;4861;44377.5;1775.1000000000001;7954.5;1060.6000000000001;43640.25;232.5;4382.72;342.40000000000003;18763.46;2430.5;119118.43;5841.1;98695.56;17446.87;53397.50000000001;6163.2;31402.06;207105.19;87986.76000000001
1080;6371;2613;361;2449;16337;15927.5;637.1;3919.5;522.6;20327.91;108.3;12538.880000000001;979.6;63060.82;8168.5;115774.61000000002;10416.1;35422.759999999995;8596.77;24872.9;17632.8;105537.02;192062.25;76287.63999999998
1081;14831;14696;8;1032;13431;37077.5;1483.1000000000001;22044.0;2939.2000000000003;450.48;2.4;5283.84;412.8;51843.659999999996;6715.5;116699.48000000001;11553.0;82460.36;48349.840000000004;551.2;7430.400000000001;86764.26;225556.06;108856.57999999999
1082;2120;11514;551;11238;942;5300.0;212.0;17271.0;2302.8;31026.81;165.29999999999998;57538.56;4495.2;3636.12;471.0;114772.48999999999;7646.3;11787.199999999999;37881.06;37963.9;80913.6;6085.32;174631.08000000002;59858.590000000026
1083;12941;5887;490;7857;1624;32352.5;1294.1000000000001;8830.5;1177.4;27591.9;147.0;40227.840000000004;3142.8;6268.639999999999;812.0;115271.37999999999;6573.3;71951.95999999999;19368.23;33761.0;56570.4;10491.039999999999;192142.63;76871.25000000001
1084;2362;13036;1209;2203;3637;5905.0;236.20000000000002;19554.0;2607.2000000000003;68078.79000000001;362.7;11279.36;881.2;14038.82;1818.5;118855.97;5905.8;13132.72;42888.44;83300.1;15861.6;23495.02;178677.88;59821.91
1085;16616;18181;108;6933;1384;41540.0;1661.6000000000001;27271.5;3636.2000000000003;6081.4800000000005;32.4;35496.96;2773.2000000000003;5342.24;692.0;115732.18000000001;8795.4;92384.95999999999;59815.49;7441.200000000001;49917.6;8940.64;218499.89;102767.71
1086;8789;18246;531;4341;4021;21972.5;878.9000000000001;27369.0;3649.2000000000003;29900.61;159.29999999999998;22225.920000000002;1736.4;15521.06;2010.5;116989.09;8434.300000000001;48866.84;60029.340000000004;36585.9;31255.2;25975.66;202712.94;85723.85
1087;5505;13918;769;865;9723;13762.5;550.5;20877.0;2783.6000000000004;43302.39;230.7;4428.8;346.0;37530.78;4861.5;119901.47;8772.3;30607.8;45790.22;52984.100000000006;6228.0;62810.58;198420.7;78519.23000000001
1088;8171;3057;267;5374;13584;20427.5;817.1;4585.5;611.4;15034.77;80.1;27514.88;2149.6;52434.24;6792.0;119996.89000000001;10450.2;45430.759999999995;10057.53;18396.300000000003;38692.8;87752.64;200330.03;80333.13999999998
1089;14693;10366;260;7935;2788;36732.5;1469.3000000000002;15549.0;2073.2000000000003;14640.6;78.0;40627.200000000004;3174.0;10761.68;1394.0;118310.98000000001;8188.5;81693.07999999999;34104.14;17914.0;57132.0;18010.48;208853.69999999998;90542.71999999997
1090;6541;9032;556;1644;12635;16352.5;654.1;13548.0;1806.4;31308.36;166.79999999999998;8417.28;657.6;48771.1;6317.5;118397.23999999999;9602.4;36367.96;29715.28;38308.4;11836.800000000001;81622.1;197850.53999999998;79453.29999999999
1091;6189;3571;158;2745;19205;15472.5;618.9000000000001;5356.5;714.2;8896.98;47.4;14054.4;1098.0;74131.3;9602.5;117911.68;12081.0;34410.84;11748.59;10886.2;19764.0;124064.3;200873.93;82962.25
1092;2678;12395;379;10459;4826;6695.0;267.8;18592.5;2479.0;21341.49;113.7;53550.08;4183.6;18628.36;2413.0;118807.43000000001;9457.1;14889.679999999998;40779.55;26113.100000000002;75304.8;31175.96;188263.09;69455.65999999999
1093;14370;2838;70;12487;2543;35925.0;1437.0;4257.0;567.6;3941.7000000000003;21.0;63933.44;4994.8;9815.98;1271.5;117873.12;8291.9;79897.2;9337.02;4823.0;89906.40000000001;16427.78;200391.4;82518.28
1094;436;10409;292;10686;7021;1090.0;43.6;15613.5;2081.8;16442.52;87.6;54712.32;4274.400000000001;27101.059999999998;3510.5;114959.4;9997.900000000001;2424.16;34245.61;20118.800000000003;76939.2;45355.659999999996;179083.43000000002;64124.03000000003
1095;4746;1244;1495;2508;1303;11865.0;474.6;1866.0;248.8;84183.45;448.5;12840.960000000001;1003.2;5029.58;651.5;115784.99;2826.6000000000004;26387.76;4092.76;103005.50000000001;18057.600000000002;8417.38;159961.00000000003;44176.010000000024
1096;14074;3175;154;10673;4075;35185.0;1407.4;4762.5;635.0;8671.74;46.199999999999996;54645.76;4269.2;15729.5;2037.5;118994.5;8395.3;78251.43999999999;10445.75;10610.6;76845.6;26324.5;202477.89;83483.39000000001
1097;16753;18856;744;1086;141;41882.5;1675.3000000000002;28284.0;3771.2000000000003;41894.64;223.2;5560.32;434.40000000000003;544.26;70.5;118165.71999999999;6174.599999999999;93146.68;62036.24;51261.600000000006;7819.2;910.86;215174.58;97008.86
1098;20634;804;502;3886;3436;51585.0;2063.4;1206.0;160.8;28267.620000000003;150.6;19896.32;1554.4;13262.96;1718.0;114217.9;5647.200000000001;114725.04;2645.16;34587.8;27979.2;22196.56;202133.76;87915.86000000002
1099;4587;3825;1398;3768;944;11467.5;458.70000000000005;5737.5;765.0;78721.38;419.4;19292.16;1507.2;3643.8399999999997;472.0;118862.38;3622.3;25503.719999999998;12584.25;96322.20000000001;27129.600000000002;6098.24;167638.01;48775.630000000005
1100;13878;9581;101;6349;8395;34695.0;1387.8000000000002;14371.5;1916.2;5687.31;30.299999999999997;32506.88;2539.6000000000004;32404.7;4197.5;119665.39;10071.400000000001;77161.68;31521.49;6958.900000000001;45712.8;54231.7;215586.57;95921.18000000001
1101;5978;3803;64;15038;4264;14945.0;597.8000000000001;5704.5;760.6;3603.84;19.2;76994.56;6015.200000000001;16459.04;2132.0;117706.94;9524.800000000001;33237.68;12511.87;4409.6;108273.6;27545.44;185978.19;68271.25
1102;4803;15299;917;1616;5729;12007.5;480.3;22948.5;3059.8;51636.270000000004;275.09999999999997;8273.92;646.4000000000001;22113.94;2864.5;116980.13;7326.1;26704.679999999997;50333.71;63181.3;11635.2;37009.34;188864.23;71884.1
1103;9027;19678;44;7723;5577;22567.5;902.7;29517.0;3935.6000000000004;2477.6400000000003;13.2;39541.76;3089.2000000000003;21527.219999999998;2788.5;115631.12;10729.2;50190.119999999995;64740.62;3031.6000000000004;55605.6;36027.42;209595.36;93964.23999999999
1104;14260;2586;1178;1094;1890;35650.0;1426.0;3879.0;517.2;66333.18000000001;353.4;5601.28;437.6;7295.4;945.0;118758.86;3679.2;79285.59999999999;8507.94;81164.20000000001;7876.8;12209.4;189043.93999999997;70285.07999999997
1105;3940;6351;406;10189;5352;9850.0;394.0;9526.5;1270.2;22861.86;121.8;52167.68;4075.6000000000004;20658.719999999998;2676.0;115064.76000000001;8537.6;21906.399999999998;20894.79;27973.4;73360.8;34573.92;178709.31;63644.54999999999
1106;1008;13938;869;6178;3006;2520.0;100.80000000000001;20907.0;2787.6000000000004;48933.39;260.7;31631.36;2471.2000000000003;11603.16;1503.0;115594.91;7123.300000000001;5604.48;45856.020000000004;59874.100000000006;44481.6;19418.76;175234.96000000002;59640.05000000002
1107;6939;2209;910;2329;8121;17347.5;693.9000000000001;3313.5;441.8;51242.1;273.0;11924.48;931.6;31347.059999999998;4060.5;115174.64;6400.8;38580.84;7267.61;62699.00000000001;16768.8;52461.659999999996;177777.91;62603.270000000004
1108;16131;9280;342;5904;4227;40327.5;1613.1000000000001;13920.0;1856.0;19258.02;102.6;30228.48;2361.6;16316.22;2113.5;120050.22;8046.8;89688.36;30531.2;23563.800000000003;42508.8;27306.42;213598.57999999996;93548.35999999996
1109;12759;11570;403;3337;7740;31897.5;1275.9;17355.0;2314.0;22692.93;120.89999999999999;17085.44;1334.8000000000002;29876.399999999998;3870.0;118907.26999999999;8915.6;70940.04;38065.3;27766.7;24026.4;50000.4;210798.84;91891.57
1110;16247;19783;678;456;1042;40617.5;1624.7;29674.5;3956.6000000000004;38178.18;203.4;2334.7200000000003;182.4;4022.12;521.0;114827.01999999999;6488.099999999999;90333.31999999999;65086.07;46714.200000000004;3283.2000000000003;6731.32;212148.11000000002;97321.09000000003
1111;19128;17080;408;1795;2729;47820.0;1912.8000000000002;25620.0;3416.0;22974.48;122.39999999999999;9190.4;718.0;10533.94;1364.5;116138.81999999999;7533.7;106351.68;56193.2;28111.2;12924.0;17629.34;221209.42;105070.60000000002
1112;7101;15659;184;5159;9766;17752.5;710.1;23488.5;3131.8;10361.04;55.199999999999996;26414.08;2063.6;37696.76;4883.0;115712.88;10843.7;39481.56;51518.11;12677.6;37144.8;63088.36;203910.43;88197.54999999999
1113;4968;4182;385;10317;5924;12420.0;496.8;6273.0;836.4000000000001;21679.350000000002;115.5;52823.04;4126.8;22866.64;2962.0;116062.03000000001;8537.5;27622.079999999998;13758.78;26526.500000000004;74282.40000000001;38269.04;180458.80000000002;64396.770000000004
1114;10237;610;185;3221;17093;25592.5;1023.7;915.0;122.0;10417.35;55.5;16491.52;1288.4;65978.98;8546.5;119395.34999999999;11036.1;56917.719999999994;2006.9;12746.500000000002;23191.2;110420.78;205283.09999999998;85887.74999999999
1115;2377;18266;633;946;11415;5942.5;237.70000000000002;27399.0;3653.2000000000003;35644.23;189.9;4843.52;378.40000000000003;44061.9;5707.5;117891.15000000002;10166.7;13216.119999999999;60095.14;43613.700000000004;6811.2;73740.9;197477.06;79585.90999999997
1116;7946;19964;134;868;13874;19865.0;794.6;29946.0;3992.8;7545.54;40.199999999999996;4444.16;347.20000000000005;53553.64;6937.0;115354.34;12111.8;44179.759999999995;65681.56;9232.6;6249.6;89626.04;214969.56;99615.22
1117;11645;2699;72;947;18750;29112.5;1164.5;4048.5;539.8000000000001;4054.32;21.599999999999998;4848.64;378.8;72375.0;9375.0;114438.95999999999;11479.7;64746.2;8879.710000000001;4960.8;6818.400000000001;121125.0;206530.11;92091.15
1118;2596;2208;225;7762;14810;6490.0;259.6;3312.0;441.6;12669.75;67.5;39741.44;3104.8;57166.6;7405.0;119379.79000000001;11278.5;14433.759999999998;7264.32;15502.500000000002;55886.4;95672.6;188759.58000000002;69379.79000000001
1119;15093;6883;669;2246;5406;37732.5;1509.3000000000002;10324.5;1376.6000000000001;37671.39;200.7;11499.52;898.4000000000001;20867.16;2703.0;118095.07;6688.0;83917.07999999999;22645.07;46094.100000000006;16171.2;34922.76;203750.21000000002;85655.14000000001
1120;25457;20080;239;109;1963;63642.5;2545.7000000000003;30120.0;4016.0;13458.09;71.7;558.08;43.6;7577.179999999999;981.5;115355.84999999999;7658.500000000001;141540.91999999998;66063.2;16467.100000000002;784.8000000000001;12680.98;237537.0;122181.15000000001
1121;8631;6102;278;4039;13376;21577.5;863.1;9153.0;1220.4;15654.18;83.39999999999999;20679.68;1615.6000000000001;51631.36;6688.0;118695.72;10470.5;47988.35999999999;20075.58;19154.2;29080.8;86408.96;202707.90000000002;84012.18000000002
1122;13232;19658;277;6324;1255;33080.0;1323.2;29487.0;3931.6000000000004;15597.87;83.1;32378.88;2529.6000000000004;4844.3;627.5;115388.05;8495.0;73569.92;64674.82;19085.300000000003;45532.8;8107.3;210970.13999999996;95582.08999999995
1123;10670;5060;333;327;16778;26675.0;1067.0;7590.0;1012.0;18751.23;99.89999999999999;1674.24;130.8;64763.079999999994;8389.0;119453.54999999999;10698.7;59325.2;16647.4;22943.7;2354.4;108385.88;209656.58000000002;90203.03000000003
1124;1539;18668;1072;3762;1041;3847.5;153.9;28002.0;3733.6000000000004;60364.32;321.59999999999997;19261.44;1504.8000000000002;4018.2599999999998;520.5;115493.52;6234.400000000001;8556.84;61417.72;73860.8;27086.4;6724.86;177646.61999999997;62153.09999999996
1125;1848;4101;480;14228;1429;4620.0;184.8;6151.5;820.2;27028.800000000003;144.0;72847.36;5691.200000000001;5515.94;714.5;116163.6;7554.700000000001;10274.88;13492.29;33072.0;102441.6;9231.34;168512.11000000002;52348.51000000001
1126;15007;13886;390;2449;6721;37517.5;1500.7;20829.0;2777.2000000000003;21960.9;117.0;12538.880000000001;979.6;25943.059999999998;3360.5;118789.34;8735.0;83438.92;45684.94;26871.000000000004;17632.8;43417.659999999996;217045.32;98255.98000000001
1127;10552;1114;395;4080;11588;26380.0;1055.2;1671.0;222.8;22242.45;118.5;20889.600000000002;1632.0;44729.68;5794.0;115912.73000000001;8822.5;58669.119999999995;3665.06;27215.500000000004;29376.0;74858.48;193784.15999999997;77871.42999999996
1128;18521;2228;577;1271;7983;46302.5;1852.1000000000001;3342.0;445.6;32490.870000000003;173.1;6507.52;508.40000000000003;30814.379999999997;3991.5;119457.26999999999;6970.700000000001;102976.76;7330.12;39755.3;9151.2;51570.18;210783.56;91326.29000000001
1129;9685;394;197;10367;6876;24212.5;968.5;591.0;78.80000000000001;11093.07;59.099999999999994;53079.04;4146.8;26541.36;3438.0;115516.97;8691.2;53848.6;1296.26;13573.300000000001;74642.40000000001;44418.96;187779.52;72262.54999999999
1130;2649;7953;534;6791;8541;6622.5;264.90000000000003;11929.5;1590.6000000000001;30069.54;160.2;34769.92;2716.4;32968.26;4270.5;116359.72;9002.6;14728.439999999999;26165.37;36792.600000000006;48895.200000000004;55174.86;181756.47000000003;65396.75000000003
1131;9233;14841;303;9755;1992;23082.5;923.3000000000001;22261.5;2968.2000000000003;17061.93;90.89999999999999;49945.6;3902.0;7689.12;996.0;120040.65;8880.400000000001;51335.479999999996;48826.89;20876.7;70236.0;12868.32;204143.39;84102.74000000002
1132;15240;12013;898;23;3044;38100.0;1524.0;18019.5;2402.6;50566.380000000005;269.4;117.76;9.200000000000001;11749.84;1522.0;118553.48;5727.2;84734.4;39522.77;61872.200000000004;165.6;19664.24;205959.21;87405.73
1133;9130;2379;351;2888;14131;22825.0;913.0;3568.5;475.8;19764.81;105.3;14786.56;1155.2;54545.659999999996;7065.5;115490.53;9714.8;50762.799999999996;7826.91;24183.9;20793.600000000002;91286.26;194853.46999999997;79362.93999999997
1134;1178;18010;30;9558;9014;2945.0;117.80000000000001;27015.0;3602.0;1689.3000000000002;9.0;48936.96;3823.2000000000003;34794.04;4507.0;115380.29999999999;12059.0;6549.679999999999;59252.9;2067.0;68817.6;58230.44;194917.62;79537.32
1135;7179;2859;1260;2932;3019;17947.5;717.9000000000001;4288.5;571.8000000000001;70950.6;378.0;15011.84;1172.8;11653.34;1509.5;119851.78;4350.0;39915.24;9406.11;86814.0;21110.4;19502.74;176748.49;56896.70999999999
1136;18145;6310;889;1361;766;45362.5;1814.5;9465.0;1262.0;50059.590000000004;266.7;6968.32;544.4;2956.7599999999998;383.0;114812.17;4270.6;100886.2;20759.9;61252.100000000006;9799.2;4948.36;197645.76;82833.59000000001
1137;1432;22559;785;1177;6959;3580.0;143.20000000000002;33838.5;4511.8;44203.35;235.5;6026.24;470.8;26861.739999999998;3479.5;114509.83000000002;8840.8;7961.919999999999;74219.11;54086.50000000001;8474.4;44955.14;189697.07;75187.23999999999
1138;4405;21210;594;5801;2335;11012.5;440.5;31815.0;4242.0;33448.14;178.2;29701.12;2320.4;9013.1;1167.5;114989.86;8348.6;24491.8;69780.9;40926.600000000006;41767.200000000004;15084.1;192050.6;77060.74
1139;1049;4747;1503;3960;487;2622.5;104.9;7120.5;949.4000000000001;84633.93000000001;450.9;20275.2;1584.0;1879.82;243.5;116531.95000000001;3332.7000000000003;5832.44;15617.630000000001;103556.70000000001;28512.0;3146.02;156664.79;40132.84
1140;559;11819;125;9908;10268;1397.5;55.900000000000006;17728.5;2363.8;7038.75;37.5;50728.96;3963.2000000000003;39634.479999999996;5134.0;116528.18999999999;11554.400000000001;3108.04;38884.51;8612.5;71337.6;66331.28;188273.93;71745.74
