,Q1,Q2,Q3,Q4,Q5,C1,S1,C2,S2,C3,S3,C4,S4,C5,S5,CTotal,STotal,V1,V2,V3,V4,V5,VTotal,PTotal
5207,8493,1982,1103,2117,5183,21232.5,849.3,2973.0,396.4,62109.93,330.9,10839.04,846.8,20006.38,2591.5,117160.85,5014.9,47221.08,6520.78,75996.7,15242.4,33482.18,178463.14,61302.29
5208,24109,13408,422,1765,1127,60272.5,2410.9,20112.0,2681.6,23762.82,126.6,9036.8,706.0,4350.22,563.5,117534.34,6488.6,134046.04,44112.32,29075.8,12708.0,7280.42,227222.58,109688.24
5209,22817,18137,140,4436,436,57042.5,2281.7,27205.5,3627.4,7883.4,42.0,22712.32,1774.4,1682.96,218.0,116526.68,7943.5,126862.52,59670.73,9646.0,31939.2,2816.56,230935.01,114408.33
5210,11021,6203,311,2778,12156,27552.5,1102.1,9304.5,1240.6,17512.41,93.3,14223.36,1111.2,46922.16,6078.0,115514.93,9625.2,61276.76,20407.87,21427.9,20001.6,78527.76,201641.89,86126.96
5211,14941,6942,749,1486,5508,37352.5,1494.1,10413.0,1388.4,42176.19,224.7,7608.32,594.4,21260.88,2754.0,118810.89,6455.6,83071.96,22839.18,51606.1,10699.2,35581.68,203798.12,84987.23
5212,7157,8365,728,3755,6518,17892.5,715.7,12547.5,1673.0,40993.68,218.4,19225.6,1502.0,25159.48,3259.0,115818.76,7368.1,39792.92,27520.85,50159.2,27036.0,42106.28,186615.25,70796.49
5213,14729,12844,231,7797,2422,36822.5,1472.9,19266.0,2568.8,13007.61,69.3,39920.64,3118.8,9348.92,1211.0,118365.67,8440.8,81893.24,42256.76,15915.9,56138.4,15646.12,211850.42,93484.75
5214,12082,12817,30,4391,11074,30205.0,1208.2,19225.5,2563.4,1689.3,9.0,22481.92,1756.4,42745.64,5537.0,116347.36,11074.0,67175.92,42167.93,2067.0,31615.2,71538.04,214564.09,98216.73
5215,4947,10596,458,12723,20,12367.5,494.7,15894.0,2119.2,25789.98,137.4,65141.76,5089.2,77.2,10.0,119270.44,7850.5,27505.32,34860.84,31556.2,91605.6,129.2,185657.16,66386.72
5216,8494,24995,512,4796,1164,21235.0,849.4,37492.5,4999.0,28830.72,153.6,24555.52,1918.4,4493.04,582.0,116606.78,8502.4,47226.64,82233.55,35276.8,34531.2,7519.44,206787.63,90180.85
5217,12565,6741,15,11489,4560,31412.5,1256.5,10111.5,1348.2,844.65,4.5,58823.68,4595.6,17601.6,2280.0,118793.93,9484.8,69861.4,22177.89,1033.5,82720.8,29457.6,205251.19,86457.26
5218,14176,10096,509,5689,1497,35440.0,1417.6,15144.0,2019.2,28661.79,152.7,29127.68,2275.6,5778.42,748.5,114151.89,6613.6,78818.56,33215.84,35070.1,40960.8,9670.62,197735.92,83584.03
5219,9771,25560,311,5661,2054,24427.5,977.1,38340.0,5112.0,17512.41,93.3,28984.32,2264.4,7928.44,1027.0,117192.67,9473.8,54326.76,84092.4,21427.9,40759.2,13268.84,213875.1,96682.43
5220,1699,12644,426,11565,3422,4247.5,169.9,18966.0,2528.8,23988.06,127.8,59212.8,4626.0,13208.92,1711.0,119623.28,9163.5,9446.44,41598.76,29351.4,83268.0,22106.12,185770.72,66147.44
5221,4461,12016,624,519,12619,11152.5,446.1,18024.0,2403.2,35137.44,187.2,2657.28,207.6,48709.34,6309.5,115680.56,9553.6,24803.16,39532.64,42993.6,3736.8,81518.74,192584.94,76904.38
5222,8854,14889,289,1415,12467,22135.0,885.4,22333.5,2977.8,16273.59,86.7,7244.8,566.0,48122.62,6233.5,116109.51,10749.4,49228.24,48984.81,19912.1,10188.0,80536.82,208849.97,92740.46
5223,12380,7754,426,1095,11108,30950.0,1238.0,11631.0,1550.8,23988.06,127.8,5606.4,438.0,42876.88,5554.0,115052.34,8908.6,68832.8,25510.66,29351.4,7884.0,71757.68,203336.54,88284.2
5224,9,19312,448,10713,2606,22.5,0.9,28968.0,3862.4,25226.88,134.4,54850.56,4285.2,10059.16,1303.0,119127.1,9585.9,50.04,63536.48,30867.2,77133.6,16834.76,188422.08,69294.98
5225,1121,3144,614,12360,2826,2802.5,112.1,4716.0,628.8,34574.34,184.2,63283.2,4944.0,10908.36,1413.0,116284.4,7282.1,6232.76,10343.76,42304.6,88992.0,18255.96,166129.08,49844.68
5226,11100,14749,199,384,13436,27750.0,1110.0,22123.5,2949.8,11205.69,59.7,1966.08,153.6,51862.96,6718.0,114908.23,10991.1,61716.0,48524.21,13711.1,2764.8,86796.56,213512.67,98604.44
5227,13413,2276,159,9327,6548,33532.5,1341.3,3414.0,455.2,8953.29,47.7,47754.24,3730.8,25275.28,3274.0,118929.31,8849.0,74576.28,7488.04,10955.1,67154.4,42300.08,202473.9,83544.59
5228,3380,4641,47,11353,10638,8450.0,338.0,6961.5,928.2,2646.57,14.1,58127.36,4541.2,41062.68,5319.0,117248.11,11140.5,18792.8,15268.89,3238.3,81741.6,68721.48,187763.07,70514.96
5229,18051,1708,388,6485,4379,45127.5,1805.1,2562.0,341.6,21848.28,116.4,33203.2,2594.0,16902.94,2189.5,119643.92,7046.6,100363.56,5619.32,26733.2,46692.0,28288.34,207696.42,88052.5
5230,813,7263,982,4692,6555,2032.5,81.3,10894.5,1452.6,55296.42,294.6,24023.04,1876.8,25302.3,3277.5,117548.76,6982.8,4520.28,23895.27,67659.8,33782.4,42345.3,172203.05,54654.29
5231,8505,10520,376,1629,12338,21262.5,850.5,15780.0,2104.0,21172.56,112.8,8340.48,651.6,47624.68,6169.0,114180.22,9887.9,47287.8,34610.8,25906.4,11728.8,79703.48,199237.28,85057.06
5232,11410,19161,128,6521,4268,28525.0,1141.0,28741.5,3832.2,7207.68,38.4,33387.52,2608.4,16474.48,2134.0,114336.18,9754.0,63439.6,63039.69,8819.2,46951.2,27571.28,209820.97,95484.79
5233,14303,16245,247,3499,6449,35757.5,1430.3,24367.5,3249.0,13908.57,74.1,17914.88,1399.6,24893.14,3224.5,116841.59,9377.5,79524.68,53446.05,17018.3,25192.8,41660.54,216842.37,100000.78
5234,9681,10071,116,8531,6565,24202.5,968.1,15106.5,2014.2,6531.96,34.8,43678.72,3412.4,25340.9,3282.5,114860.58,9712.0,53826.36,33133.59,7992.4,61423.2,42409.9,198785.45,83924.87
5235,14532,2511,5,9721,6307,36330.0,1453.2,3766.5,502.2,281.55,1.5,49771.52,3888.4,24345.02,3153.5,114494.59,8998.8,80797.92,8261.19,344.5,69991.2,40743.22,200138.03,85643.44
5236,6776,8752,81,6060,13387,16940.0,677.6,13128.0,1750.4,4561.11,24.3,31027.2,2424.0,51673.82,6693.5,117330.13,11569.8,37674.56,28794.08,5580.9,43632.0,86480.02,202161.56,84831.43
5237,11047,17079,755,1694,2775,27617.5,1104.7,25618.5,3415.8,42514.05,226.5,8673.28,677.6,10711.5,1387.5,115134.83,6812.1,61421.32,56189.91,52019.5,12196.8,17926.5,199754.03,84619.2
5238,3670,6086,1316,2119,3713,9175.0,367.0,9129.0,1217.2,74103.96,394.8,10849.28,847.6,14332.18,1856.5,117589.42,4683.1,20405.2,20022.94,90672.4,15256.8,23985.98,170343.32,52753.9
5239,14438,14299,436,49,8909,36095.0,1443.8,21448.5,2859.8,24551.16,130.8,250.88,19.6,34388.74,4454.5,116734.28,8908.5,80275.28,47043.71,30040.4,352.8,57552.14,215264.33,98530.05
5240,18617,9310,287,5516,3157,46542.5,1861.7,13965.0,1862.0,16160.97,86.1,28241.92,2206.4,12186.02,1578.5,117096.41,7594.7,103510.52,30629.9,19774.3,39715.2,20394.22,214024.14,96927.73
5241,3215,5665,668,3500,11781,8037.5,321.5,8497.5,1133.0,37615.08,200.4,17920.0,1400.0,45474.66,5890.5,117544.74,8945.4,17875.4,18637.85,46025.2,25200.0,76105.26,183843.71,66298.97
5242,2342,10391,1352,2285,2020,5855.0,234.2,15586.5,2078.2,76131.12,405.6,11699.2,914.0,7797.2,1010.0,117069.02,4642.0,13021.52,34186.39,93152.8,16452.0,13049.2,169861.91,52792.89
5243,16311,5321,24,11003,3039,40777.5,1631.1,7981.5,1064.2,1351.44,7.2,56335.36,4401.2,11730.54,1519.5,118176.34,8623.2,90689.16,17506.09,1653.6,79221.6,19631.94,208702.39,90526.05
5244,14356,15032,856,118,2249,35890.0,1435.6,22548.0,3006.4,48201.36,256.8,604.16,47.2,8681.14,1124.5,115924.66,5870.5,79819.36,49455.28,58978.4,849.6,14528.54,203631.18,87706.52
5245,8564,1261,1275,3230,980,21410.0,856.4,1891.5,252.2,71795.25,382.5,16537.6,1292.0,3782.8,490.0,115417.15,3273.1,47615.84,4148.69,87847.5,23256.0,6330.8,169198.83,53781.68
5246,10742,14296,759,4543,1005,26855.0,1074.2,21444.0,2859.2,42739.29,227.7,23260.16,1817.2,3879.3,502.5,118177.75,6480.8,59725.52,47033.84,52295.1,32709.6,6492.3,198256.36,80078.61
5247,4275,7590,908,5807,4327,10687.5,427.5,11385.0,1518.0,51129.48,272.4,29731.84,2322.8,16702.22,2163.5,119636.04,6704.2,23769.0,24971.1,62561.2,41810.4,27952.42,181064.12,61428.08
5248,1506,6184,311,14860,2639,3765.0,150.6,9276.0,1236.8,17512.41,93.3,76083.2,5944.0,10186.54,1319.5,116823.15,8744.2,8373.36,20345.36,21427.9,106992.0,17047.94,174186.56,57363.41
5249,2209,17907,373,461,15602,5522.5,220.9,26860.5,3581.4,21003.63,111.9,2360.32,184.4,60223.72,7801.0,115970.67,11899.6,12282.04,58914.03,25699.7,3319.2,100788.92,201003.89,85033.22
5250,1160,13514,712,5809,6186,2900.0,116.0,20271.0,2702.8,40092.72,213.6,29742.08,2323.6,23877.96,3093.0,116883.76,8449.0,6449.6,44461.06,49056.8,41824.8,39961.56,181753.82,64870.06
5251,12670,14896,662,2513,3482,31675.0,1267.0,22344.0,2979.2,37277.22,198.6,12866.56,1005.2,13440.52,1741.0,117603.3,7191.0,70445.2,49007.84,45611.8,18093.6,22493.72,205652.16,88048.86
5252,12687,1012,166,11214,3816,31717.5,1268.7,1518.0,202.4,9347.46,49.8,57415.68,4485.6,14729.76,1908.0,114728.4,7914.5,70539.72,3329.48,11437.4,80740.8,24651.36,190698.76,75970.36
5253,4605,8683,160,13430,4570,11512.5,460.5,13024.5,1736.6,9009.6,48.0,68761.6,5372.0,17640.2,2285.0,119948.4,9902.1,25603.8,28567.07,11024.0,96696.0,29522.2,191413.07,71464.67
5254,2871,10158,1589,756,0,7177.5,287.1,15237.0,2031.6,89476.59,476.7,3870.72,302.4,0.0,0.0,115761.81,3097.8,15962.76,33419.82,109482.1,5443.2,0.0,164307.88,48546.07
5255,7222,8283,805,1873,8512,18055.0,722.2,12424.5,1656.6,45329.55,241.5,9589.76,749.2,32856.32,4256.0,118255.13,7625.5,40154.32,27251.07,55464.5,13485.6,54987.52,191343.01,73087.88
5256,4513,19012,19,6774,10333,11282.5,451.3,28518.0,3802.4,1069.89,5.7,34682.88,2709.6,39885.38,5166.5,115438.65,12135.5,25092.28,62549.48,1309.1,48772.8,66751.18,204474.84,89036.19
5257,2669,3243,1432,949,5044,6672.5,266.9,4864.5,648.6,80635.92,429.6,4858.88,379.6,19469.84,2522.0,116501.64,4246.7,14839.64,10669.47,98664.8,6832.8,32584.24,163590.95,47089.31
5258,4424,15117,203,10760,5094,11060.0,442.4,22675.5,3023.4,11430.93,60.9,55091.2,4304.0,19662.84,2547.0,119920.47,10377.7,24597.44,49734.93,13986.7,77472.0,32907.24,198698.31,78777.84
5259,12575,1103,232,315,17616,31437.5,1257.5,1654.5,220.6,13063.92,69.6,1612.8,126.0,67997.76,8808.0,115766.48,10481.7,69917.0,3628.87,15984.8,2268.0,113799.36,205598.03,89831.55
5260,7145,18779,870,472,4532,17862.5,714.5,28168.5,3755.8,48989.7,261.0,2416.64,188.8,17493.52,2266.0,114930.86,7186.1,39726.2,61782.91,59943.0,3398.4,29276.72,194127.23,79196.37
5261,11727,8398,764,3929,3553,29317.5,1172.7,12597.0,1679.6,43020.84,229.2,20116.48,1571.6,13714.58,1776.5,118766.4,6429.6,65202.12,27629.42,52639.6,28288.8,22952.38,196712.32,77945.92
5262,18082,12102,98,6657,3244,45205.0,1808.2,18153.0,2420.4,5518.38,29.4,34083.84,2662.8,12521.84,1622.0,115482.06,8542.8,100535.92,39815.58,6752.2,47930.4,20956.24,215990.34,100508.28
5263,12985,4692,842,4906,1818,32462.5,1298.5,7038.0,938.4,47413.02,252.6,25118.72,1962.4,7017.48,909.0,119049.72,5360.9,72196.6,15436.68,58013.8,35323.2,11744.28,192714.56,73664.84
5264,5284,2560,1179,3894,3781,13210.0,528.4,3840.0,512.0,66389.49,353.7,19937.28,1557.6,14594.66,1890.5,117971.43,4842.2,29379.04,8422.4,81233.1,28036.8,24425.26,171496.6,53525.17
5265,2348,15853,30,11893,7197,5870.0,234.8,23779.5,3170.6,1689.3,9.0,60892.16,4757.2,27780.42,3598.5,120011.38,11770.1,13054.88,52156.37,2067.0,85629.6,46492.62,199400.47,79389.09
5266,18820,7576,504,5309,1584,47050.0,1882.0,11364.0,1515.2,28380.24,151.2,27182.08,2123.6,6114.24,792.0,120090.56,6464.0,104639.2,24925.04,34725.6,38224.8,10232.64,212747.28,92656.72
5267,2943,7340,580,5997,9121,7357.5,294.3,11010.0,1468.0,32659.8,174.0,30704.64,2398.8,35207.06,4560.5,116939.0,8895.6,16363.08,24148.6,39962.0,43178.4,58921.66,182573.74,65634.74
5268,1161,10586,317,5375,14486,2902.5,116.1,15879.0,2117.2,17850.27,95.1,27520.0,2150.0,55915.96,7243.0,120067.73,11721.4,6455.16,34827.94,21841.3,38700.0,93579.56,195403.96,75336.23
5269,12449,2599,978,17,7049,31122.5,1244.9,3898.5,519.8,55071.18,293.4,87.04,6.8,27209.14,3524.5,117388.36,5589.4,69216.44,8550.71,67384.2,122.4,45536.54,190810.29,73421.93
5270,3463,1176,485,1771,18302,8657.5,346.3,1764.0,235.2,27310.35,145.5,9067.52,708.4,70645.72,9151.0,117445.09,10586.4,19254.28,3869.04,33416.5,12751.2,118230.92,187521.94,70076.85
5271,19738,19353,76,4247,3907,49345.0,1973.8,29029.5,3870.6,4279.56,22.8,21744.64,1698.8,15081.02,1953.5,119479.72,9519.5,109743.28,63671.37,5236.4,30578.4,25239.22,234468.67,114988.95
5272,1605,14034,360,1349,16703,4012.5,160.5,21051.0,2806.8,20271.6,108.0,6906.88,539.6,64473.58,8351.5,116715.56,11966.4,8923.8,46171.86,24804.0,9712.8,107901.38,197513.84,80798.28
5273,13329,13505,161,446,13410,33322.5,1332.9,20257.5,2701.0,9065.91,48.3,2283.52,178.4,51762.6,6705.0,116692.03,10965.6,74109.24,44431.45,11092.9,3211.2,86628.6,219473.39,102781.36
5274,3259,14569,785,4596,5107,8147.5,325.9,21853.5,2913.8,44203.35,235.5,23531.52,1838.4,19713.02,2553.5,117448.89,7867.1,18120.04,47932.01,54086.5,33091.2,32991.22,186220.97,68772.08
5275,12043,12940,107,8706,4968,30107.5,1204.3,19410.0,2588.0,6025.17,32.1,44574.72,3482.4,19176.48,2484.0,119293.87,9790.8,66959.08,42572.6,7372.3,62683.2,32093.28,211680.46,92386.59
5276,6113,4987,27,8849,12915,15282.5,611.3,7480.5,997.4,1520.37,8.1,45306.88,3539.6,49851.9,6457.5,119442.15,11613.9,33988.28,16407.23,1860.3,63712.8,83430.9,199399.51,79957.36
5277,2745,10104,327,4055,13812,6862.5,274.5,15156.0,2020.8,18413.37,98.1,20761.6,1622.0,53314.32,6906.0,114507.79,10921.4,15262.2,33242.16,22530.3,29196.0,89225.52,189456.18,74948.39
5278,2642,1925,830,2112,12590,6605.0,264.2,2887.5,385.0,46737.3,249.0,10813.44,844.8,48597.4,6295.0,115640.64,8038.0,14689.52,6333.25,57187.0,15206.4,81331.4,174747.57,59106.93
5279,11823,16455,246,281,11991,29557.5,1182.3,24682.5,3291.0,13852.26,73.8,1438.72,112.4,46285.26,5995.5,115816.24,10655.0,65735.88,54136.95,16949.4,2023.2,77461.86,216307.29,100491.05
5280,6666,16839,1037,2135,2205,16665.0,666.6,25258.5,3367.8,58393.47,311.1,10931.2,854.0,8511.3,1102.5,119759.47,6302.0,37062.96,55400.31,71449.3,15372.0,14244.3,193528.87,73769.4
5281,7387,3400,545,377,16223,18467.5,738.7,5100.0,680.0,30688.95,163.5,1930.24,150.8,62620.78,8111.5,118807.47,9844.5,41071.72,11186.0,37550.5,2714.4,104800.58,197323.2,78515.73
5282,13987,17249,156,3246,7871,34967.5,1398.7,25873.5,3449.8,8784.36,46.8,16619.52,1298.4,30382.06,3935.5,116626.94,10129.2,77767.72,56749.21,10748.4,23371.2,50846.66,219483.19,102856.25
5283,16650,1685,417,381,12442,41625.0,1665.0,2527.5,337.0,23481.27,125.1,1950.72,152.4,48026.12,6221.0,117610.61,8500.5,92574.0,5543.65,28731.3,2743.2,80375.32,209967.47,92356.86
5284,8978,1265,376,12992,1051,22445.0,897.8,1897.5,253.0,21172.56,112.8,66519.04,5196.8,4056.86,525.5,116090.96,6985.9,49917.68,4161.85,25906.4,93542.4,6789.46,180317.79,64226.83
5285,1843,8015,278,15111,2295,4607.5,184.3,12022.5,1603.0,15654.18,83.4,77368.32,6044.4,8858.7,1147.5,118511.2,9062.6,10247.08,26369.35,19154.2,108799.2,14825.7,179395.53,60884.33
5286,10159,10881,718,5134,2093,25397.5,1015.9,16321.5,2176.2,40430.58,215.4,26286.08,2053.6,8078.98,1046.5,116514.64,6507.6,56484.04,35798.49,49470.2,36964.8,13520.78,192238.31,75723.67
5287,8540,2682,614,6598,6669,21350.0,854.0,4023.0,536.4,34574.34,184.2,33781.76,2639.2,25742.34,3334.5,119471.44,7548.3,47482.4,8823.78,42304.6,47505.6,43081.74,189198.12,69726.68
5288,1584,6717,962,5277,5469,3960.0,158.4,10075.5,1343.4,54170.22,288.6,27018.24,2110.8,21110.34,2734.5,116334.3,6635.7,8807.04,22098.93,66281.8,37994.4,35329.74,170511.91,54177.61
5289,13259,6625,280,10302,897,33147.5,1325.9,9937.5,1325.0,15766.8,84.0,52746.24,4120.8,3462.42,448.5,115060.46,7304.2,73720.04,21796.25,19292.0,74174.4,5794.62,194777.31,79716.85
5290,589,19947,823,6394,1228,1472.5,58.9,29920.5,3989.4,46343.13,246.9,32737.28,2557.6,4740.08,614.0,115213.49,7466.8,3274.84,65625.63,56704.7,46036.8,7932.88,179574.85,64361.36
5291,18552,5212,921,1738,1032,46380.0,1855.2,7818.0,1042.4,51861.51,276.3,8898.56,695.2,3983.52,516.0,118941.59,4385.1,103149.12,17147.48,63456.9,12513.6,6666.72,202933.82,83992.23
5292,9287,3837,213,2688,16849,23217.5,928.7,5755.5,767.4,11994.03,63.9,13762.56,1075.2,65037.14,8424.5,119766.73,11259.7,51635.72,12623.73,14675.7,19353.6,108844.54,207133.29,87366.56
5293,2969,12869,495,8070,5171,7422.5,296.9,19303.5,2573.8,27873.45,148.5,41318.4,3228.0,19960.06,2585.5,115877.91,8832.7,16507.64,42339.01,34105.5,58104.0,33404.66,184460.81,68582.9
5294,8228,18999,416,4797,4915,20570.0,822.8,28498.5,3799.8,23424.96,124.8,24560.64,1918.8,18971.9,2457.5,116026.0,9123.7,45747.68,62506.71,28662.4,34538.4,31750.9,203206.09,87180.09
5295,6754,14773,700,5970,1741,16885.0,675.4,22159.5,2954.6,39417.0,210.0,30566.4,2388.0,6720.26,870.5,115748.16,7098.5,37552.24,48603.17,48230.0,42984.0,11246.86,188616.27,72868.11
5296,4486,2005,291,3125,18110,11215.0,448.6,3007.5,401.0,16386.21,87.3,16000.0,1250.0,69904.6,9055.0,116513.31,11241.9,24942.16,6596.45,20049.9,22500.0,116990.6,191079.11,74565.8
5297,8999,9495,1125,1230,2870,22497.5,899.9,14242.5,1899.0,63348.75,337.5,6297.6,492.0,11078.2,1435.0,117464.55,5063.4,50034.44,31238.55,77512.5,8856.0,18540.2,186181.69,68717.14
5298,19485,2575,43,9701,3780,48712.5,1948.5,3862.5,515.0,2421.33,12.9,49669.12,3880.4,14590.8,1890.0,119256.25,8246.8,108336.6,8471.75,2962.7,69847.2,24418.8,214037.05,94780.8
5299,10186,17321,166,9995,770,25465.0,1018.6,25981.5,3464.2,9347.46,49.8,51174.4,3998.0,2972.2,385.0,114940.56,8915.6,56634.16,56986.09,11437.4,71964.0,4974.2,201995.85,87055.29
5300,10951,6989,589,5835,4653,27377.5,1095.1,10483.5,1397.8,33166.59,176.7,29875.2,2334.0,17960.58,2326.5,118863.37,7330.1,60887.56,22993.81,40582.1,42012.0,30058.38,196533.85,77670.48
5301,5686,8795,1455,1186,476,14215.0,568.6,13192.5,1759.0,81931.05,436.5,6072.32,474.4,1837.36,238.0,117248.23,3476.5,31614.16,28935.55,100249.5,8539.2,3074.96,172413.37,55165.14
5302,8865,14497,275,1328,13642,22162.5,886.5,21745.5,2899.4,15485.25,82.5,6799.36,531.2,52658.12,6821.0,118850.73,11220.6,49289.4,47695.13,18947.5,9561.6,88127.32,213620.95,94770.22
5303,4897,342,796,1481,13007,12242.5,489.7,513.0,68.4,44822.76,238.8,7582.72,592.4,50207.02,6503.5,115368.0,7892.8,27227.32,1125.18,54844.4,10663.2,84025.22,177885.32,62517.32
5304,4947,12715,675,5761,5259,12367.5,494.7,19072.5,2543.0,38009.25,202.5,29496.32,2304.4,20299.74,2629.5,119245.31,8174.1,27505.32,41832.35,46507.5,41479.2,33973.14,191297.51,72052.2
5305,6781,196,1281,1018,6353,16952.5,678.1,294.0,39.2,72133.11,384.3,5212.16,407.2,24522.58,3176.5,119114.35,4685.3,37702.36,644.84,88260.9,7329.6,41040.38,174978.08,55863.73
5306,5376,14850,638,5413,5212,13440.0,537.6,22275.0,2970.0,35925.78,191.4,27714.56,2165.2,20118.32,2606.0,119473.66,8470.2,29890.56,48856.5,43958.2,38973.6,33669.52,195348.38,75874.72
5307,5888,14563,209,2932,14335,14720.0,588.8,21844.5,2912.6,11768.79,62.7,15011.84,1172.8,55333.1,7167.5,118678.23,11904.4,32737.28,47912.27,14400.1,21110.4,92604.1,208764.15,90085.92
5308,12826,18125,160,8015,1779,32065.0,1282.6,27187.5,3625.0,9009.6,48.0,41036.8,3206.0,6866.94,889.5,116165.84,9051.1,71312.56,59631.25,11024.0,57708.0,11492.34,211168.15,95002.31
5309,16177,17506,414,5020,403,40442.5,1617.7,26259.0,3501.2,23312.34,124.2,25702.4,2008.0,1555.58,201.5,117271.82,7452.6,89944.12,57594.74,28524.6,36144.0,2603.38,214810.84,97539.02
5310,11922,72,998,5909,336,29805.0,1192.2,108.0,14.4,56197.38,299.4,30254.08,2363.6,1296.96,168.0,117661.42,4037.6,66286.32,236.88,68762.2,42544.8,2170.56,180000.76,62339.34
5311,3084,10828,401,7497,8127,7710.0,308.4,16242.0,2165.6,22580.31,120.3,38384.64,2998.8,31370.22,4063.5,116287.17,9656.6,17147.04,35624.12,27628.9,53978.4,52500.42,186878.88,70591.71
5312,2360,2129,419,1704,19468,5900.0,236.0,3193.5,425.8,23593.89,125.7,8724.48,681.6,75146.48,9734.0,116558.35,11203.1,13121.6,7004.41,28869.1,12268.8,125763.28,187027.19,70468.84
5313,7168,2109,73,7089,14397,17920.0,716.8,3163.5,421.8,4110.63,21.9,36295.68,2835.6,55572.42,7198.5,117062.23,11194.6,39854.08,6938.61,5029.7,51040.8,93004.62,195867.81,78805.58
5314,1263,1841,510,8009,11021,3157.5,126.3,2761.5,368.2,28718.1,153.0,41006.08,3203.6,42541.06,5510.5,118184.24,9361.6,7022.28,6056.89,35139.0,57664.8,71195.66,177078.63,58894.39
5315,11193,9228,55,4253,13268,27982.5,1119.3,13842.0,1845.6,3097.05,16.5,21775.36,1701.2,51214.48,6634.0,117911.39,11316.6,62233.08,30360.12,3789.5,30621.6,85711.28,212715.58,94804.19
5316,17012,5055,1,10458,3061,42530.0,1701.2,7582.5,1011.0,56.31,0.3,53544.96,4183.2,11815.46,1530.5,115529.23,8426.2,94586.72,16630.95,68.9,75297.6,19774.06,206358.23,90829.0
5317,1226,7964,1001,396,11257,3065.0,122.6,11946.0,1592.8,56366.31,300.3,2027.52,158.4,43452.02,5628.5,116856.85,7802.6,6816.56,26201.56,68968.9,2851.2,72720.22,177558.44,60701.59
5318,4623,3962,861,2150,10476,11557.5,462.3,5943.0,792.4,48482.91,258.3,11008.0,860.0,40437.36,5238.0,117428.77,7611.0,25703.88,13034.98,59322.9,15480.0,67674.96,181216.72,63787.95
5319,3080,16696,433,6583,7406,7700.0,308.0,25044.0,3339.2,24382.23,129.9,33704.96,2633.2,28587.16,3703.0,119418.35,10113.3,17124.8,54929.84,29833.7,47397.6,47842.76,197128.7,77710.35
5320,15297,250,12,13234,3284,38242.5,1529.7,375.0,50.0,675.72,3.6,67758.08,5293.6,12676.24,1642.0,119727.54,8518.9,85051.32,822.5,826.8,95284.8,21214.64,203200.06,83472.52
5321,14754,10463,16,1403,15351,36885.0,1475.4,15694.5,2092.6,900.96,4.8,7183.36,561.2,59254.86,7675.5,119918.68,11809.5,82032.24,34423.27,1102.4,10101.6,99167.46,226826.97,106908.29
5322,2027,2980,611,14491,332,5067.5,202.7,4470.0,596.0,34405.41,183.3,74193.92,5796.4,1281.52,166.0,119418.35,6944.4,11270.12,9804.2,42097.9,104335.2,2144.72,169652.14,50233.79
5323,3471,10812,301,12546,2390,8677.5,347.1,16218.0,2162.4,16949.31,90.3,64235.52,5018.4,9225.4,1195.0,115305.73,8813.2,19298.76,35571.48,20738.9,90331.2,15439.4,181379.74,66074.01
5324,2313,14814,586,4878,8387,5782.5,231.3,22221.0,2962.8,32997.66,175.8,24975.36,1951.2,32373.82,4193.5,118350.34,9514.6,12860.28,48738.06,40375.4,35121.6,54180.02,191275.36,72925.02
5325,18799,8956,40,7952,3829,46997.5,1879.9,13434.0,1791.2,2252.4,12.0,40714.24,3180.8,14779.94,1914.5,118178.08,8778.4,104522.44,29465.24,2756.0,57254.4,24735.34,218733.42,100555.34
5326,19557,15514,486,2819,475,48892.5,1955.7,23271.0,3102.8,27366.66,145.8,14433.28,1127.6,1833.5,237.5,115796.94,6569.4,108736.92,51041.06,33485.4,20296.8,3068.5,216628.68,100831.74
5327,4131,4779,89,10089,10790,10327.5,413.1,7168.5,955.8,5011.59,26.7,51655.68,4035.6,41649.4,5395.0,115812.67,10826.2,22968.36,15722.91,6132.1,72640.8,69703.4,187167.57,71354.9
5328,341,12199,1673,288,265,852.5,34.1,18298.5,2439.8,94206.63,501.9,1474.56,115.2,1022.9,132.5,115855.09,3223.5,1895.96,40134.71,115269.7,2073.6,1711.9,161085.87,45230.78
5329,2754,18306,5,9004,8986,6885.0,275.4,27459.0,3661.2,281.55,1.5,46100.48,3601.6,34685.96,4493.0,115411.99,12032.7,15312.24,60226.74,344.5,64828.8,58049.56,198761.84,83349.85
5330,13306,948,404,5611,8612,33265.0,1330.6,1422.0,189.6,22749.24,121.2,28728.32,2244.4,33242.32,4306.0,119406.88,8191.8,73981.36,3118.92,27835.6,40399.2,55633.52,200968.6,81561.72
5331,9478,16865,432,7396,1413,23695.0,947.8,25297.5,3373.0,24325.92,129.6,37867.52,2958.4,5454.18,706.5,116640.12,8115.3,52697.68,55485.85,29764.8,53251.2,9127.98,200327.51,83687.39
5332,1602,14300,199,10390,6424,4005.0,160.2,21450.0,2860.0,11205.69,59.7,53196.8,4156.0,24796.64,3212.0,114654.13,10447.9,8907.12,47047.0,13711.1,74808.0,41499.04,185972.26,71318.13
5333,10122,3874,799,906,9723,25305.0,1012.2,5811.0,774.8,44991.69,239.7,4638.72,362.4,37530.78,4861.5,118277.19,7250.6,56278.32,12745.46,55051.1,6523.2,62810.58,193408.66,75131.47
